generation,N_shifts,logPrior,logLik,eventRate,acceptRate
370000,15,63.4217,-4775.29,20.6581,0.401
375000,13,57.5306,-4794.32,12.993,0.385
380000,14,55.5939,-4781.47,14.8925,0.403
385000,17,78.6021,-4783.41,13.9233,0.386
390000,10,39.8684,-4798.99,5.94723,0.396
395000,14,55.305,-4777.93,13.2723,0.41
400000,12,44.8194,-4783.77,17.8201,0.374
405000,10,38.8536,-4791.84,16.7208,0.38
410000,12,46.5777,-4786.76,12.2589,0.407
415000,11,47.1677,-4782.68,11.5991,0.382
420000,13,58.2003,-4787.1,9.05317,0.376
425000,19,71.7104,-4764.98,17.687,0.389
430000,17,76.4976,-4777.81,17.1768,0.407
435000,13,56.1792,-4778.89,11.4628,0.396615
440000,16,69.6211,-4775.57,16.2017,0.39
445000,10,43.685,-4795.46,10.4283,0.356
450000,9,30.8255,-4793.68,7.09479,0.344
455000,15,58.7709,-4793.11,17.0543,0.385
460000,12,54.8308,-4787.84,12.7512,0.382
465000,11,39.5185,-4791.72,12.9344,0.405
470000,13,53.1051,-4789.68,17.1743,0.3716
475000,16,59.0521,-4792.92,14.9292,0.415
480000,13,56.2787,-4791.19,13.136,0.428
485000,8,36.2357,-4793.22,7.78997,0.413
490000,9,41.6,-4799.4,13.1586,0.383
495000,6,22.9049,-4825.89,4.21702,0.375489
500000,9,32.8832,-4795.58,9.92319,0.395
505000,9,40.0568,-4799.3,9.79828,0.383
510000,14,55.0341,-4783.95,15.027,0.405
515000,24,89.4916,-4780.24,20.4637,0.445
520000,20,82.3094,-4778.25,21.1182,0.393
525000,22,87.363,-4767.99,19.3411,0.414
530000,17,79.1718,-4781.86,24.0317,0.418
535000,17,67.3265,-4784.42,14.1852,0.413
540000,13,57.1349,-4776.02,10.123,0.393
545000,13,49.2767,-4776.67,8.69076,0.374
550000,13,47.5727,-4782.02,10.8933,0.367
555000,9,31.1878,-4781.44,5.26551,0.336
560000,19,73.9044,-4782.02,24.5233,0.401
565000,19,75.8341,-4762.93,19.0004,0.431
570000,21,76.3779,-4766.24,20.1285,0.394
575000,16,52.2943,-4774.86,14.5498,0.405
580000,13,49.4342,-4789.03,12.7276,0.37625
585000,19,83.1952,-4787.1,22.8003,0.418
590000,22,79.8495,-4773.4,29.042,0.403
595000,19,76.6149,-4772.5,23.1227,0.44
600000,26,94.7322,-4771.88,26.0443,0.465
605000,24,91.7324,-4766.01,24.4354,0.424
610000,20,87.6425,-4772.3,18.983,0.411
615000,24,82.3114,-4773.38,29.5502,0.385
620000,14,44.1219,-4782.26,14.6901,0.36
625000,21,88.4731,-4760.75,23.0455,0.395
630000,17,70.7354,-4763.62,15.4969,0.369
635000,22,91.1131,-4769.54,31.0969,0.393
640000,22,89.3791,-4768.97,15.0036,0.388
645000,23,87.383,-4771.84,27.2411,0.408
650000,30,116.509,-4765.09,29.2214,0.402
655000,35,139.303,-4760.93,29.4361,0.439
660000,25,101.29,-4747.64,18.7963,0.382
665000,27,99.6103,-4743.68,26.9354,0.408
670000,24,98.5289,-4755.54,23.7157,0.418
675000,24,92.8194,-4755.55,21.0844,0.423
680000,27,117.039,-4774.12,22.5261,0.432
685000,27,114.92,-4765.49,17.7456,0.442
690000,27,104.539,-4766.12,24.4771,0.425
695000,27,119.397,-4755.91,26.3573,0.41
700000,22,93.2002,-4757.25,13.4612,0.436
705000,26,111.647,-4770.72,19.3867,0.452
710000,24,89.6082,-4756.51,14.7671,0.445
715000,20,74.2813,-4770.95,14.7679,0.427
720000,22,75.1762,-4778.24,21.4156,0.428
725000,17,66.677,-4784.98,13.2146,0.412
730000,13,58.2653,-4783.56,8.33107,0.395
735000,8,33.7804,-4792.01,7.86788,0.394389
740000,13,52.8519,-4778.51,12.8384,0.405
745000,13,47.9902,-4782.35,13.464,0.381
750000,15,58.2379,-4784.16,12.3104,0.413
755000,16,65.3546,-4774.22,13.6255,0.397
760000,13,55.6296,-4781.54,12.1929,0.406
765000,19,77.2272,-4772.87,21.5118,0.406
770000,13,56.5793,-4783.42,12.0866,0.386
775000,17,71.3464,-4779.53,14.1954,0.405
780000,12,50.114,-4783.05,12.9105,0.374
785000,9,42.6905,-4784.36,10.5238,0.362
790000,12,45.3073,-4781.28,15.0011,0.35
795000,13,46.8167,-4792.31,10.5651,0.425
800000,14,60.6594,-4778.73,15.5076,0.403
805000,16,59.6954,-4772.38,12.4128,0.392
810000,17,65.1482,-4774.48,13.6641,0.426
815000,23,83.4915,-4781.29,29.3898,0.389
820000,12,40.6892,-4785.59,15.7415,0.382
825000,10,43.317,-4787.98,10.5755,0.372
830000,11,36.0109,-4786.98,5.63797,0.371
835000,12,41.5463,-4780.12,8.80267,0.334
840000,14,58.1863,-4778.97,13.0814,0.4
845000,15,57.6232,-4776.77,13.4068,0.371786
850000,18,68.9512,-4780.27,14.1409,0.396
855000,18,71.0197,-4778.93,20.8662,0.389
860000,13,53.8282,-4791.87,13.3436,0.37
865000,20,83.8274,-4766.89,19.8213,0.393
870000,20,72.9828,-4777.04,23.1774,0.414
875000,19,72.5279,-4766.5,25.8077,0.39
880000,25,105.14,-4758.44,22.9271,0.403
885000,20,84.3712,-4769.79,22.7417,0.406
890000,27,110.374,-4760.58,20.9962,0.44
895000,25,101.616,-4766.39,24.1203,0.409
900000,18,78.3846,-4775.24,11.6435,0.385
905000,19,77.4076,-4772.27,27.1763,0.424
910000,17,58.6245,-4771.63,19.2038,0.391
915000,17,70.1452,-4787.53,22.8485,0.389
920000,17,70.3686,-4789.16,13.9993,0.372
925000,11,45.5367,-4794.71,17.4067,0.374
930000,17,59.7366,-4774.55,18.6238,0.404
935000,9,37.5777,-4777.92,13.9606,0.37
940000,9,43.0576,-4788.6,13.2853,0.346
945000,13,52.0906,-4796.65,9.36049,0.411
950000,11,44.0497,-4797.12,7.50593,0.385
955000,9,39.8526,-4785.3,7.96091,0.35
960000,12,50.9266,-4801.73,14.522,0.389
965000,10,36.3098,-4798.58,8.35746,0.372243
970000,11,49.5942,-4790.43,13.4894,0.389
975000,14,66.6156,-4794.07,15.1503,0.409
980000,10,43.1828,-4789.45,10.1781,0.377
985000,12,55.4894,-4781.34,15.5285,0.394
990000,11,43.9272,-4788.7,8.44659,0.386
995000,10,41.4343,-4786.19,8.18107,0.363
1000000,10,42.9062,-4785.95,14.5095,0.376
1005000,12,53.6741,-4785.01,15.0316,0.372
1010000,11,53.4015,-4788.04,9.54552,0.435
1015000,11,42.0903,-4782.68,6.83785,0.362
1020000,15,55.4373,-4773.3,21.7998,0.344
1025000,14,53.9608,-4782.9,12.3404,0.359
1030000,12,52.5888,-4784.58,15.7974,0.392
1035000,10,42.85,-4780.72,8.27964,0.361
1040000,14,55.375,-4772.72,13.893,0.403
1045000,12,48.1504,-4787.92,12.4633,0.357
1050000,12,54.9364,-4783.91,11.2833,0.392
1055000,12,54.2617,-4783.57,14.2699,0.39
1060000,10,39.2881,-4792.69,5.2951,0.38
1065000,10,39.1096,-4788.68,12.6381,0.371
1070000,10,34.0844,-4780.85,8.84255,0.346
1075000,10,40.7325,-4791.67,10.3834,0.37125
1080000,10,42.6628,-4795.33,7.05717,0.3852
1085000,13,51.3393,-4793.66,13.9921,0.39
1090000,11,45.4048,-4790.58,16.4622,0.364
1095000,9,40.2858,-4781.81,9.46608,0.33
1100000,9,38.5461,-4783.65,19.5946,0.372
1105000,11,46.0916,-4800.48,11.1187,0.383
1110000,13,49.2375,-4793.49,13.4776,0.378
1115000,9,36.204,-4791.11,5.39895,0.391
1120000,8,22.5175,-4792.89,8.66914,0.354667
1125000,11,46.3876,-4791.42,9.89531,0.352
1130000,10,37.1924,-4791.37,8.58019,0.359
1135000,9,40.5947,-4776.82,5.95867,0.372
1140000,9,43.1984,-4804.94,6.40274,0.380235
1145000,10,42.9189,-4802.86,7.22107,0.409
1150000,8,34.0107,-4798.68,7.15949,0.342
1155000,9,38.1754,-4798.31,8.14121,0.377
1160000,15,59.9853,-4777.76,10.5761,0.395
1165000,14,50.1472,-4771.44,10.2355,0.355
1170000,16,59.6277,-4778.74,18.2044,0.384
1175000,16,61.7432,-4775.19,18.6292,0.401
1180000,19,82.1663,-4758.68,23.1319,0.372
1185000,19,65.8838,-4752.83,28.6336,0.389
1190000,22,86.7779,-4767.32,11.4633,0.413
1195000,25,106.118,-4752.84,26.1756,0.404
1200000,23,76.3626,-4750.67,32.6247,0.416
1205000,25,94.1517,-4757.68,22.9943,0.418
1210000,24,92.5337,-4751.49,24.7737,0.4
1215000,29,107.233,-4767.47,35.2645,0.41
1220000,20,70.0758,-4769.68,24.6823,0.378
1225000,21,72.0869,-4784.83,17.1296,0.387
1230000,19,75.6269,-4777.56,24.7295,0.416
1235000,21,83.0528,-4767.92,27.8362,0.416
1240000,20,73.4856,-4778.51,10.952,0.386
1245000,26,98.0876,-4782.96,23.9004,0.452
1250000,24,97.1303,-4781.01,17.2135,0.428
1255000,24,84.5687,-4771.48,24.5765,0.45
1260000,24,94.0916,-4769.43,25.3816,0.412
1265000,23,79.2332,-4761.82,22.1742,0.417
1270000,21,82.6848,-4768.16,19.1946,0.383
1275000,10,39.6863,-4782.63,9.64835,0.391404
1280000,20,82.9723,-4762.12,9.85304,0.395857
1285000,20,79.4745,-4769.03,20.6356,0.423
1290000,21,88.1906,-4773.95,25.4416,0.445
1295000,15,62.0143,-4776.83,18.4331,0.409
1300000,7,29.3851,-4805.67,10.9175,0.403
1305000,12,49.4652,-4795.03,13.4426,0.381
1310000,9,39.337,-4798.91,7.61474,0.373
1315000,8,37.1138,-4796.82,9.16448,0.384
1320000,13,53.4159,-4793.39,14.5727,0.419
1325000,8,35.0875,-4795.71,11.6143,0.354
1330000,9,32.3011,-4785.2,9.83471,0.373
1335000,11,45.5809,-4796.09,10.5368,0.39
1340000,10,42.7548,-4788.87,9.00725,0.395857
1345000,11,37.2678,-4788.8,16.8424,0.353
1350000,16,56.5854,-4783.67,20.5585,0.423
1355000,15,67.9472,-4778.19,12.1768,0.414
1360000,13,52.3737,-4783.88,20.875,0.404
1365000,18,66.614,-4780.5,16.4933,0.393
1370000,19,69.2712,-4782.26,21.4858,0.39
1375000,12,54.0498,-4780.7,17.3848,0.384446
1380000,19,81.8378,-4773.03,14.2231,0.3995
1385000,17,68.7302,-4775.08,18.0953,0.375
1390000,16,66.4063,-4782.23,14.8906,0.404
1395000,13,55.2283,-4787.17,15.4584,0.361
1400000,9,41.6009,-4796.87,12.5319,0.381972
1405000,12,56.0072,-4789.24,13.1442,0.409
1410000,9,32.9216,-4782.72,12.6247,0.383
1415000,7,22.0214,-4798.01,5.71128,0.37329
1420000,9,38.4061,-4795.82,6.06843,0.381
1425000,8,28.4201,-4781.75,11.3309,0.379
1430000,8,32.7735,-4788.06,4.83077,0.3602
1435000,13,38.9516,-4783.01,16.0571,0.358
1440000,15,66.845,-4788.19,14.3226,0.387
1445000,7,32.4968,-4786.54,9.23351,0.375643
1450000,8,25.6099,-4785.19,4.92709,0.389
1455000,8,33.705,-4799.03,9.96961,0.366818
1460000,12,47.3587,-4782.87,20.0756,0.365
1465000,9,34.3354,-4790.67,8.19743,0.39
1470000,8,30.3558,-4786.58,9.97736,0.328
1475000,9,41.2071,-4796.72,8.56819,0.342
1480000,8,35.0796,-4791.74,12.3366,0.365
1485000,7,29.8593,-4795.2,8.43204,0.363
1490000,7,30.3142,-4798.26,8.09936,0.3595
1495000,8,39.5903,-4799.52,4.88883,0.366
1500000,9,42.9365,-4794.18,6.49182,0.362
1505000,10,43.6134,-4788.51,10.5085,0.403
1510000,10,40.815,-4792.6,6.55569,0.378
1515000,7,28.06,-4804.11,7.73888,0.37375
1520000,10,38.1239,-4802.77,9.06524,0.378
1525000,16,61.8664,-4786.49,20.0383,0.398
1530000,10,42.191,-4793.7,9.97456,0.411
1535000,9,31.1703,-4783.25,11.0682,0.331
1540000,9,36.9268,-4794.64,11.3978,0.334
1545000,12,48.1166,-4790.14,11.7281,0.391
1550000,13,52.4761,-4780.67,18.3867,0.394
1555000,14,55.6536,-4786.51,13.67,0.413
1560000,11,48.2811,-4786.21,8.23241,0.408
1565000,8,21.561,-4797.4,11.4176,0.345
1570000,9,30.8576,-4796.95,9.85816,0.352
1575000,12,44.705,-4810.6,18.2012,0.404
1580000,8,28.02,-4795.79,12.7114,0.3842
1585000,10,33.2079,-4780.9,9.14775,0.33
1590000,12,46.7066,-4784.09,12.6955,0.378
1595000,10,41.0915,-4787.26,16.6256,0.3806
1600000,9,38.5231,-4781.2,10.4611,0.326
1605000,10,33.8247,-4786.69,10.391,0.354
1610000,8,24.8063,-4789.55,6.89554,0.337
1615000,8,23.0009,-4797.47,11.0901,0.343
1620000,13,55.7261,-4776.38,18.3746,0.37
1625000,18,63.3309,-4781.35,15.9623,0.44
1630000,26,101.609,-4773.11,27.0973,0.416
1635000,15,66.8668,-4784.97,11.3597,0.415
1640000,8,33.957,-4793.93,7.25912,0.389
1645000,12,48.5893,-4783.7,11.9956,0.392
1650000,12,48.9548,-4786.22,5.58642,0.408
1655000,10,45.8985,-4786.29,11.1818,0.427
1660000,11,48.5067,-4791.73,13.4565,0.372
1665000,10,34.555,-4789.62,8.08133,0.353
1670000,11,41.4055,-4776.2,14.8828,0.394
1675000,10,38.5121,-4784.22,19.0882,0.35
1680000,15,55.458,-4776.81,17.311,0.373
1685000,19,83.9256,-4779.62,20.7668,0.393
1690000,23,93.2807,-4787.43,24.9098,0.384
1695000,21,75.9626,-4771.38,19.1107,0.423
1700000,15,52.3659,-4770.76,10.3163,0.377
1705000,16,58.8037,-4778.51,25.9965,0.376
1710000,16,57.8518,-4767.93,21.1045,0.396
1715000,19,77.6011,-4768.8,21.0769,0.374
1720000,25,86.2349,-4765.12,21.8595,0.418
1725000,19,61.8353,-4768.88,17.679,0.427
1730000,15,60.5063,-4771.62,18.3032,0.402
1735000,19,83.9667,-4781.32,25.759,0.419
1740000,16,65.6839,-4779.61,15.8977,0.418
1745000,18,71.1985,-4759.13,15.5033,0.428
1750000,22,86.6037,-4765.19,24.6551,0.4
1755000,24,91.632,-4764.83,24.2221,0.377
1760000,18,62.2429,-4745.57,22.5019,0.402
1765000,19,79.459,-4763.37,15.9593,0.378
1770000,23,91.2457,-4765.49,19.0389,0.392
1775000,28,115.328,-4761.44,20.3301,0.414
1780000,29,114.951,-4738.01,29.9337,0.405
1785000,28,112.059,-4751.73,26.3546,0.409
1790000,28,111.01,-4769.27,31.8934,0.434
1795000,30,127.556,-4765.87,29.6015,0.433
1800000,38,156.047,-4776.49,35.9977,0.441
1805000,34,129.846,-4756.76,41.504,0.398
1810000,27,111.303,-4766.61,21.3938,0.406
1815000,28,108.009,-4767.45,24.0761,0.436
1820000,23,86.406,-4775.39,19.2596,0.441
1825000,23,91.1413,-4770.02,25.8446,0.429
1830000,19,86.5457,-4781.07,18.4459,0.413
1835000,25,100.632,-4776.76,28.9718,0.431
1840000,21,79.464,-4779.62,21.822,0.428
1845000,23,86.3056,-4761.98,20.677,0.43
1850000,24,90.3244,-4764.81,16.8288,0.42
1855000,24,95.665,-4774.14,21.9851,0.42
1860000,16,61.7122,-4768.34,15.7901,0.426
1865000,26,109.999,-4774,23.7252,0.461
1870000,26,111.467,-4774.91,24.6719,0.427
1875000,24,105.605,-4771.6,25.3533,0.414
1880000,32,137.718,-4769.18,38.5415,0.416
1885000,27,105.575,-4769.35,25.0518,0.446
1890000,28,113.677,-4758.62,29.2117,0.417
1895000,32,117.079,-4764.25,28.7653,0.407
1900000,25,105.778,-4773,22.0626,0.39
1905000,24,103.255,-4775.47,17.4573,0.407
1910000,19,83.155,-4785.14,14.6765,0.424
1915000,26,110.487,-4782.63,19.5602,0.455
1920000,29,114.926,-4763.68,25.2004,0.455
1925000,26,99.6836,-4766.22,21.9455,0.425
1930000,28,112.192,-4756.72,22.3139,0.455
1935000,24,97.5927,-4760.49,35.1408,0.416
1940000,20,69.3603,-4765.43,21.5768,0.39
1945000,20,70.9415,-4777.79,21.6166,0.431
1950000,17,68.082,-4772.71,15.7521,0.409
1955000,21,80.8798,-4788.49,20.6411,0.43
1960000,18,69.2543,-4779.97,15.8666,0.382
1965000,25,106.956,-4780.6,22.09,0.427
1970000,20,70.5857,-4777.97,31.0174,0.43
1975000,13,52.4151,-4790.44,10.1013,0.405
1980000,12,47.2933,-4791.17,8.55047,0.398
1985000,16,64.8843,-4783.26,21.2288,0.41
1990000,15,57.9253,-4774.93,14.8344,0.394
1995000,20,74.5344,-4799.43,13.6607,0.398
2000000,17,63.623,-4789.34,19.7869,0.356
2005000,7,34.7118,-4804.26,8.36809,0.314
2010000,7,32.1269,-4794.08,13.5353,0.365
2015000,7,31.9952,-4796.98,5.83597,0.324
2020000,10,45.9708,-4799.05,7.35945,0.37
2025000,8,37.7188,-4792.75,9.31592,0.398
2030000,11,45.2985,-4792.13,12.2051,0.36
2035000,16,61.3967,-4784.83,17.4755,0.417
2040000,14,62.5624,-4791.46,12.5348,0.404
2045000,19,90.8703,-4780.7,20.5571,0.438
2050000,14,57.2913,-4788.09,12.4934,0.374426
2055000,18,77.1085,-4773.18,18.0221,0.402
2060000,13,48.1691,-4773.45,14.3424,0.388
2065000,15,54.9626,-4781.75,17.1852,0.407
2070000,13,54.7095,-4787.07,12.7068,0.393
2075000,16,69.5699,-4789.49,14.7663,0.372
2080000,14,60.2058,-4789.56,12.3912,0.396
2085000,15,57.8064,-4792.92,14.0751,0.424
2090000,6,19.299,-4799.21,6.22314,0.376351
2095000,8,30.7489,-4801.59,6.57742,0.371
2100000,7,27.9683,-4810.52,5.53802,0.357
2105000,9,42.0141,-4801.76,7.50804,0.362
2110000,7,30.145,-4798.75,5.13068,0.378
2115000,10,40.4825,-4791.19,10.3945,0.397
2120000,8,34.7845,-4792.54,8.87555,0.35
2125000,14,63.2836,-4788.19,14.3335,0.393
2130000,12,48.362,-4791.71,13.1951,0.397
2135000,13,53.3,-4799.84,9.10411,0.402
2140000,10,37.0186,-4786.95,14.0579,0.377
2145000,11,45.3129,-4800.28,6.27473,0.385
2150000,10,36.3614,-4783.89,9.8369,0.371
2155000,13,44.6641,-4778.91,8.46119,0.39275
2160000,14,52.6291,-4776.1,7.39623,0.36
2165000,13,47.0218,-4774.91,9.21659,0.39
2170000,11,37.824,-4780.57,9.38055,0.353
2175000,8,31.8344,-4793.31,7.89433,0.374
2180000,9,39.1366,-4784.3,9.32674,0.369
2185000,10,33.9878,-4802.7,12.6929,0.392
2190000,15,52.6929,-4779.32,10.6096,0.387667
2195000,10,41.3966,-4785.27,10.7636,0.343
2200000,12,50.132,-4789.09,9.34259,0.339
2205000,8,36.4329,-4792.48,8.14986,0.364
2210000,10,38.4728,-4784.01,9.26409,0.371
2215000,15,59.3817,-4780.88,14.1504,0.391
2220000,11,49.1114,-4787.38,7.72496,0.331
2225000,9,38.7565,-4794.12,11.7053,0.383
2230000,9,38.6203,-4799.22,6.79427,0.338
2235000,9,31.9908,-4805.39,13.1519,0.415
2240000,10,39.9121,-4803.94,7.36946,0.397
2245000,7,32.0722,-4811.53,9.68395,0.365
2250000,11,45.2352,-4792.8,6.85749,0.364
2255000,8,33.2568,-4803.14,7.95948,0.372197
2260000,10,41.5369,-4790.27,18.4607,0.365333
2265000,10,38.9607,-4798.27,10.1129,0.356
2270000,7,33.3966,-4808.96,6.99544,0.361
2275000,9,34.0271,-4805.58,3.47021,0.375
2280000,8,38.5787,-4796.33,6.48946,0.3601
2285000,8,30.9311,-4792.98,11.5223,0.358
2290000,11,41.1099,-4795.03,8.78434,0.387
2295000,11,47.0022,-4785.41,16.7889,0.377
2300000,10,43.7573,-4799.74,14.8434,0.36408
2305000,10,44.2057,-4791.41,12.0621,0.337
2310000,11,44.2653,-4792.08,10.6896,0.373
2315000,13,41.4314,-4781.53,12.1557,0.414
2320000,11,37.0684,-4783.66,15.8663,0.352
2325000,10,43.2282,-4795.08,6.35303,0.371929
2330000,11,47.2788,-4795.52,8.65103,0.395
2335000,19,71.0547,-4783.21,16.3502,0.421
2340000,13,54.9102,-4783.74,8.36099,0.379
2345000,13,51.5048,-4787.4,12.6523,0.4157
2350000,14,55.3116,-4777.37,8.75841,0.358
2355000,7,29.5594,-4801.88,3.82783,0.361
2360000,9,41.4963,-4789.19,7.72806,0.406
2365000,15,52.265,-4786.19,14.9829,0.404
2370000,13,54.0888,-4785.41,10.7112,0.401
2375000,13,51.481,-4778.05,8.02968,0.383
2380000,14,54.3376,-4784.25,15.2049,0.438
2385000,12,54.5181,-4784.73,19.3495,0.388
2390000,13,47.0671,-4784.71,16.5562,0.363
2395000,14,48.7528,-4781.09,9.92325,0.389
2400000,14,57.8631,-4780.56,11.8674,0.383
2405000,7,30.1237,-4795.54,6.65848,0.3675
2410000,9,36.5525,-4794.95,18.0326,0.356
2415000,11,43.687,-4776.13,8.89099,0.382
2420000,15,67.6629,-4783.47,12.0924,0.416
2425000,10,46.2546,-4792.1,15.6661,0.374
2430000,9,36.4888,-4793.74,7.51959,0.416
2435000,15,62.7979,-4779.08,15.5152,0.388
2440000,11,45.5134,-4791.34,7.28401,0.401
2445000,10,44.0987,-4789.5,11.0782,0.419
2450000,18,66.2164,-4781.69,14.3631,0.394
2455000,15,63.6133,-4784.45,14.8091,0.404
2460000,15,58.6271,-4778.45,15.8476,0.412333
2465000,17,72.6819,-4806.78,21.8355,0.427
2470000,13,52.3263,-4798.32,11.3141,0.401
2475000,8,33.7585,-4805.21,6.10406,0.357
2480000,8,30.9633,-4792.03,15.403,0.387182
2485000,11,49.0546,-4798.31,11.6057,0.398333
2490000,11,36.9126,-4779.38,14.0456,0.3745
2495000,15,58.131,-4784.16,15.5581,0.396
2500000,10,40.6543,-4782.81,5.47387,0.392
2505000,11,46.8158,-4784.25,7.49509,0.35
2510000,10,45.0366,-4785.43,8.17556,0.403
2515000,7,29.8731,-4793.66,8.3336,0.380054
2520000,11,41.2069,-4787.13,8.46013,0.351
2525000,17,60.5541,-4775.38,16.8103,0.402
2530000,10,33.5759,-4786.52,8.99281,0.399
2535000,15,57.6133,-4788.74,15.6271,0.3842
2540000,15,49.4878,-4776.59,14.516,0.388
2545000,14,53.2989,-4776.62,12.2554,0.37
2550000,19,72.8222,-4785.08,22.3256,0.439
2555000,18,76.004,-4782.54,12.4211,0.419
2560000,19,71.7573,-4774.37,13.3937,0.38
2565000,11,38.9512,-4771.11,8.76856,0.372
2570000,14,55.1858,-4784.68,16.3084,0.361
2575000,12,46.1531,-4781.41,14.7019,0.338
2580000,18,64.0248,-4769.45,29.4284,0.396
2585000,18,65.7136,-4774.3,10.9072,0.381
2590000,17,62.5449,-4778.63,13.3864,0.419
2595000,20,77.3705,-4771.43,16.5498,0.389
2600000,30,117.954,-4756.12,29.4147,0.382
2605000,29,114.657,-4759.6,26.3992,0.397
2610000,36,147.578,-4742.98,34.3244,0.439
2615000,35,145.151,-4756.6,41.6769,0.442
2620000,31,126.461,-4762.62,34.4934,0.439
2625000,27,100.848,-4743.78,38.3408,0.408
2630000,31,118.76,-4749.91,35.7145,0.387
2635000,32,119.716,-4746.57,24.4333,0.417
2640000,38,146.005,-4732.97,34.4113,0.423
2645000,34,128.463,-4740.95,27.4121,0.423
2650000,32,122.472,-4738.28,23.9365,0.423
2655000,35,135.058,-4746.19,32.5438,0.395
2660000,32,129.255,-4743.59,31.983,0.423
2665000,31,116.047,-4738.93,33.5187,0.374
2670000,32,135.773,-4734.75,26.6871,0.404
2675000,35,137.04,-4750.45,38.0685,0.406
2680000,27,111.606,-4752.42,22.4191,0.418
2685000,29,113.745,-4753.61,32.5204,0.405
2690000,43,164.158,-4737.58,34.1907,0.414
2695000,38,147.751,-4739.78,40.3257,0.462
2700000,38,149.224,-4747.35,33.9397,0.408
2705000,35,137.752,-4745.02,33.4306,0.436
2710000,28,111.362,-4761.22,26.5621,0.418
2715000,26,116.233,-4777.43,18.3971,0.456
2720000,32,126.378,-4761.08,31.4897,0.415
2725000,31,118.795,-4741.51,33.9739,0.424
2730000,32,120.328,-4750.08,25.7781,0.414
2735000,40,161.171,-4738.49,36.1126,0.421
