generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
60000,Odontomachus_angulatus,Odontomachus_hastatus,93.8593,0.176567,0.00686471,0.0472542,0
60000,Mesoponera_subiridescens,Leptogenys_ergatogyna,62.4964,0.0852897,-0.016106,0.0188223,0
60000,Leptogenys_vitsy,Leptogenys_mayotte,116.579,0.294339,-0.0241136,0.0886232,0
60000,Myopias_mj_utai_1,Myopias_my11,95.2764,0.297074,0.0257195,0.187732,0
60000,Leptogenys_ergatogyna,Myopias_mj_utai_1,70.4834,0.132625,0.00675422,0.0216526,0
60000,Hypoponera_exigua,Hypoponera_casc_mz10,104.487,0.250755,-0.0294484,0.000666252,0
60000,Belonopelta_attenuata,Thaumatomyrmex_br02,62.0272,0.926608,-0.00987987,0.682509,0
60000,Platythyrea_arnoldi,Platythyrea_quadridenta,23.1314,0.0521637,-0.00187247,0.204595,0
60000,Platythyrea_arnoldi,Platythyrea_quadridenta,51.6011,0.0489602,-0.000219373,0.0117051,0
60000,Diacamma_violaceum,Diacamma_rugosum,112.655,0.336848,0.00766004,0.0982025,0
65000,Neoponera_bucki,Platythyrea_arnoldi,0,0.118838,0.00137316,0.0769934,0
65000,Anochetus_my06,Anochetus_ph04,108.862,0.250575,0.0175246,0.0947118,0
65000,Odontomachus_angulatus,Odontomachus_hastatus,104.092,0.190396,0.0228308,0.0164054,0
65000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.7941,0.0342545,-0.0112773,0.0303777,0
65000,Myopias_mj_utai_1,Myopias_my11,88.741,0.187472,0.0186494,0.0808424,0
65000,Leptogenys_ergatogyna,Myopias_mj_utai_1,70.5949,0.112783,0.00640329,0.00257871,0
65000,Hypoponera_exigua,Hypoponera_casc_mz10,92.8215,0.19377,-0.0101668,0.0275245,0
65000,Harpegnathos_saltator,Harpegnathos_pallipes,76.3616,0.144494,0.00236757,0.128456,0
65000,Diacamma_violaceum,Diacamma_rugosum,113.001,0.27568,0.00861439,0.00193317,0
65000,Belonopelta_attenuata,Thaumatomyrmex_br02,60.1013,1.05238,-0.00987987,0.694957,0
65000,Platythyrea_turneri,Platythyrea_dentinodis,118.195,0.262862,0.00577524,0.0849748,0
65000,Platythyrea_conradti,Platythyrea_afrc_za01,90.3955,0.155695,-0.0034062,0.158045,0
65000,Platythyrea_arnoldi,Platythyrea_quadridenta,57.9093,0.0568348,-0.0034889,0.0173576,0
70000,Neoponera_bucki,Platythyrea_arnoldi,0,0.114817,0.000918052,0.0628519,0
70000,Anochetus_yerburyi,Anochetus_ph02,113.061,0.332718,-0.00298593,0.0754898,0
