generation,N_shifts,logPrior,logLik,eventRate,acceptRate
875000,7,32.6361,-4800.83,4.29117,0.346
880000,8,32.6082,-4799.26,4.87491,0.3895
885000,8,31.1144,-4797,4.21962,0.359
890000,7,22.8693,-4795.64,4.49629,0.358
895000,8,27.8029,-4788.66,3.62712,0.371
900000,7,27.454,-4796.98,5.43215,0.336
905000,8,34.9317,-4795.64,4.63207,0.385
910000,8,36.6026,-4795.49,3.94072,0.355
915000,6,25.0591,-4807.29,0.925593,0.351435
920000,9,33.5286,-4800.8,4.07498,0.361
925000,8,30.1097,-4795.62,5.4552,0.341667
930000,6,25.9398,-4801.69,2.21738,0.345
935000,8,29.6574,-4803.05,5.03212,0.382
940000,7,31.1473,-4794.01,2.81279,0.3615
945000,8,28.1248,-4804.56,4.57021,0.362333
950000,7,25.6322,-4794.81,3.34937,0.365
955000,10,32.2069,-4788.95,3.84774,0.352667
960000,7,27.519,-4799.24,5.42742,0.366875
965000,12,40.168,-4793.97,6.65257,0.368
970000,11,41.8475,-4784.55,6.97895,0.362
975000,7,24.7492,-4786.87,5.5528,0.341
980000,8,39.0726,-4797.13,2.51639,0.323
985000,9,34.5999,-4786.92,5.14583,0.366
990000,7,30.7803,-4789.96,3.96915,0.349
995000,6,24.4357,-4792.7,4.70576,0.328
1000000,7,25.6125,-4799.08,4.31886,0.354
1005000,7,31.024,-4796.85,2.82545,0.357
1010000,9,27.8398,-4791.77,4.94612,0.359
1015000,9,35.7836,-4793.15,5.30157,0.347
1020000,12,35.397,-4786.29,6.73496,0.373
1025000,9,31.4937,-4780.6,3.02158,0.347
1030000,6,19.9636,-4813.47,4.78657,0.356875
1035000,6,24.1085,-4811.84,2.92404,0.3528
1040000,7,25.9444,-4800.35,3.29248,0.34
1045000,8,32.2255,-4795.45,2.99105,0.369
1050000,5,18.7409,-4813.23,2.93535,0.329
1055000,6,27.8613,-4805.53,3.34625,0.324
1060000,7,31.6286,-4806.29,4.4513,0.367
1065000,11,45.9187,-4805.86,5.17296,0.361
1070000,8,31.9934,-4804.31,3.49323,0.333
1075000,8,34.4808,-4798.13,3.56639,0.334
1080000,9,38.0298,-4804.35,6.08966,0.373
1085000,6,19.7463,-4804.65,3.13998,0.375
1090000,10,37.7027,-4797.41,9.85143,0.384333
1095000,9,44.0108,-4795.78,1.87445,0.334
1100000,8,39.3113,-4795.34,3.04746,0.365
1105000,8,32.2146,-4801.3,3.4192,0.362
1110000,8,33.2397,-4801.85,9.10132,0.39
1115000,9,40.9055,-4795.44,4.82305,0.328
1120000,7,30.3037,-4798.23,1.83176,0.351
1125000,8,28.3661,-4793.75,4.90827,0.365
1130000,7,31.368,-4801.61,6.88873,0.394
1135000,6,31.8855,-4807.59,1.25021,0.377
1140000,7,27.4085,-4800.12,3.91728,0.351
1145000,5,22.9887,-4818.16,3.58433,0.35
1150000,5,19.5598,-4820.21,3.15565,0.374
1155000,5,15.0934,-4820.32,5.26745,0.381
1160000,6,24.9225,-4815.19,2.6099,0.354
1165000,5,15.268,-4807.3,4.87256,0.308
1170000,6,23.3018,-4809.17,3.01898,0.341
1175000,8,35.0963,-4805.64,5.47702,0.333
1180000,9,32.128,-4801.6,4.03861,0.382
1185000,7,26.3604,-4805.13,4.70166,0.334
1190000,7,29.0382,-4795.63,3.54319,0.331
1195000,8,39.5916,-4804.07,1.88917,0.3494
1200000,7,28.4364,-4803.92,4.15431,0.358
1205000,8,31.2237,-4804.12,4.09677,0.359
1210000,8,37.5439,-4814.29,2.22025,0.357
1215000,8,35.1316,-4790.94,4.15389,0.336
1220000,8,27.9148,-4798.27,4.14521,0.355
1225000,8,32.9826,-4796.56,5.45975,0.3452
1230000,7,28.4134,-4803.5,2.8768,0.385333
1235000,8,33.9207,-4798.07,2.55517,0.386
1240000,8,39.322,-4788.52,2.22094,0.328
1245000,9,36.815,-4789.25,4.67614,0.353
1250000,10,39.3214,-4792.93,5.10334,0.351815
1255000,9,26.8009,-4801.88,5.13013,0.387
1260000,10,38.3363,-4787.46,9.35229,0.361
1265000,7,27.5697,-4796.84,3.8385,0.322
1270000,8,24.3333,-4790.35,2.86544,0.361
1275000,8,38.3621,-4803.41,3.19424,0.395
1280000,11,35.1463,-4786.34,4.77605,0.366
1285000,9,31.8023,-4784.98,5.61067,0.359
1290000,9,32.0415,-4794.74,4.6364,0.374
1295000,9,34.6493,-4790.13,9.06027,0.355
1300000,9,35.4631,-4798.07,6.65528,0.338
1305000,7,29.9381,-4789.82,4.34574,0.304
1310000,10,34.9901,-4797.75,8.20992,0.366
1315000,7,25.9681,-4793.04,3.22363,0.3655
1320000,8,30.978,-4792.3,4.97853,0.341
1325000,7,31.7809,-4798.68,5.39368,0.362444
1330000,9,35.4389,-4789.66,3.48681,0.354
1335000,12,45.9414,-4791.21,6.0921,0.396
1340000,10,38.8326,-4781.87,7.49423,0.404
1345000,9,35.6934,-4796.66,4.6555,0.376545
1350000,9,33.355,-4786.36,7.56099,0.385
1355000,12,43.4345,-4787.8,8.97315,0.418
