generation,rank_1,rank_2,swapAccepted
524000,3,4,0
525000,2,4,0
526000,1,3,0
527000,2,4,0
528000,1,4,0
529000,2,3,1
530000,2,4,1
531000,1,2,0
532000,1,3,1
533000,1,3,0
534000,1,3,0
535000,3,4,0
536000,1,3,0
537000,1,3,0
538000,3,4,1
539000,3,4,1
540000,1,2,0
541000,1,4,0
542000,2,4,0
543000,3,4,0
544000,1,4,0
545000,2,3,1
546000,3,4,1
547000,2,4,0
548000,2,4,0
549000,2,4,0
550000,2,4,0
551000,1,2,1
552000,2,4,0
553000,1,4,0
554000,1,2,1
555000,2,3,0
556000,2,4,0
557000,1,2,1
558000,2,3,1
559000,2,3,1
560000,2,4,0
561000,2,3,0
562000,2,3,1
563000,1,2,1
564000,1,4,0
565000,1,3,0
566000,1,3,1
567000,2,3,1
568000,2,3,0
569000,1,2,1
570000,2,4,0
571000,1,2,1
572000,1,3,0
573000,1,2,1
574000,1,2,1
575000,2,3,1
576000,2,4,0
577000,2,4,1
578000,1,4,1
579000,1,3,1
580000,3,4,1
581000,1,3,0
582000,2,3,1
583000,2,4,1
584000,2,4,0
585000,3,4,1
586000,1,2,0
587000,1,3,0
588000,2,4,1
589000,2,4,1
590000,3,4,1
591000,1,2,0
592000,1,3,1
593000,1,4,0
594000,1,4,0
595000,1,3,1
596000,2,4,1
597000,2,3,1
598000,1,4,0
599000,1,3,1
600000,1,2,1
601000,1,4,0
602000,3,4,0
603000,1,2,0
604000,3,4,1
605000,2,4,0
606000,1,3,0
607000,2,4,0
608000,1,2,0
609000,1,2,0
610000,1,3,0
611000,1,3,0
612000,2,3,1
613000,1,3,0
614000,1,3,0
615000,1,2,0
616000,1,4,0
617000,2,4,1
618000,3,4,1
619000,1,2,0
620000,2,3,1
621000,2,3,1
622000,1,3,0
623000,3,4,1
624000,1,4,0
625000,2,3,0
626000,2,4,0
627000,2,4,0
628000,1,2,1
629000,3,4,1
630000,2,3,0
631000,1,2,1
632000,2,3,1
633000,1,3,0
634000,1,2,1
635000,1,2,0
636000,3,4,0
637000,3,4,1
638000,2,3,1
639000,1,4,0
640000,3,4,0
641000,1,3,1
642000,2,3,1
643000,2,4,1
644000,2,4,1
645000,3,4,0
646000,1,4,0
647000,2,3,1
648000,2,3,1
649000,2,4,0
650000,1,3,1
651000,1,4,0
652000,1,3,0
653000,1,3,1
654000,1,3,1
655000,2,3,1
656000,3,4,0
657000,1,3,1
658000,2,4,0
659000,2,4,1
660000,1,2,0
661000,2,3,1
662000,1,2,1
663000,1,3,0
664000,3,4,1
665000,1,4,0
666000,1,3,1
667000,2,4,0
668000,2,3,0
669000,1,2,1
670000,1,2,1
671000,3,4,0
672000,3,4,1
673000,1,2,1
674000,1,2,1
675000,2,3,1
676000,1,3,0
677000,1,3,0
678000,1,3,1
679000,1,2,1
680000,1,3,0
681000,2,3,1
682000,1,2,1
683000,2,4,0
684000,2,4,0
685000,1,2,1
686000,2,3,1
687000,1,3,0
688000,3,4,1
689000,2,3,1
690000,3,4,1
691000,1,2,0
692000,3,4,1
693000,1,3,0
694000,2,4,1
695000,2,3,1
696000,2,4,0
697000,1,2,1
698000,1,2,1
699000,2,3,0
700000,1,3,0
701000,3,4,1
702000,2,3,1
703000,1,2,1
704000,2,4,1
705000,2,4,1
706000,3,4,1
707000,1,3,0
708000,1,4,1
709000,2,4,0
710000,2,4,0
711000,2,4,0
712000,2,4,0
713000,2,4,0
714000,3,4,0
715000,1,2,1
716000,1,2,1
717000,1,2,1
718000,2,4,1
719000,1,2,0
720000,2,4,1
721000,1,3,0
722000,2,3,0
723000,1,3,1
724000,3,4,0
725000,1,2,1
726000,1,4,0
727000,3,4,0
728000,1,2,0
729000,1,3,1
730000,3,4,1
731000,1,4,0
732000,2,3,0
733000,1,3,1
734000,1,2,1
735000,3,4,1
736000,1,2,0
737000,2,4,0
738000,2,4,1
739000,1,3,1
740000,1,2,0
741000,2,3,1
742000,2,4,0
743000,1,3,0
744000,2,4,0
745000,2,3,1
746000,1,3,1
747000,1,2,0
748000,1,3,0
749000,3,4,0
750000,2,4,0
751000,2,3,0
752000,2,4,0
753000,3,4,0
754000,1,2,1
755000,1,3,0
756000,1,3,0
757000,3,4,0
758000,1,2,0
759000,1,2,1
760000,1,3,1
761000,3,4,1
762000,1,4,1
763000,3,4,1
764000,2,3,1
765000,1,4,0
766000,1,3,1
767000,2,3,1
768000,2,4,0
769000,1,4,0
770000,1,4,0
771000,2,4,0
772000,2,3,0
773000,1,3,0
774000,1,2,1
775000,1,3,0
776000,3,4,1
777000,1,2,1
778000,1,2,0
779000,2,4,0
780000,1,2,1
781000,2,4,0
782000,2,4,0
783000,2,3,1
784000,1,3,1
785000,2,4,0
786000,2,4,0
787000,3,4,0
788000,1,3,0
789000,1,4,0
790000,1,4,0
791000,3,4,0
792000,2,4,0
793000,1,3,0
794000,2,3,1
795000,2,4,0
796000,2,3,1
797000,1,2,1
798000,2,3,0
799000,2,3,0
800000,1,4,0
801000,2,3,0
802000,3,4,1
803000,1,4,0
804000,1,4,0
805000,1,2,1
806000,2,4,1
807000,1,2,1
808000,3,4,1
809000,3,4,1
810000,2,4,1
811000,1,4,1
812000,1,3,0
813000,1,3,0
814000,1,3,0
815000,2,3,1
816000,2,4,1
817000,2,4,0
818000,2,4,0
819000,1,2,0
820000,1,4,0
821000,3,4,0
822000,3,4,0
823000,1,3,1
824000,2,3,1
825000,1,3,0
826000,1,3,1
827000,1,2,1
828000,2,4,0
829000,3,4,0
830000,3,4,1
831000,1,4,1
832000,1,2,0
833000,1,2,1
834000,1,3,1
835000,2,4,0
836000,1,4,1
837000,1,2,1
838000,2,3,1
839000,3,4,1
840000,1,2,1
841000,1,4,0
842000,2,4,1
843000,1,4,0
844000,3,4,1
845000,1,2,0
846000,1,2,1
847000,1,4,0
848000,1,4,0
849000,1,3,0
850000,3,4,1
851000,1,3,0
852000,2,4,1
853000,2,4,1
854000,1,2,0
855000,3,4,1
856000,1,4,1
857000,2,3,1
858000,3,4,1
859000,1,2,0
860000,1,4,0
861000,3,4,1
862000,1,4,1
863000,1,2,0
864000,2,4,1
865000,2,3,1
866000,1,4,0
867000,1,3,0
868000,1,3,0
869000,2,3,1
870000,2,4,0
871000,1,3,0
872000,2,4,0
873000,3,4,1
874000,2,3,1
875000,2,3,1
876000,2,3,1
877000,2,3,1
878000,1,4,0
879000,1,3,1
880000,1,3,1
881000,3,4,1
882000,2,4,1
883000,1,2,1
884000,1,4,0
885000,2,3,0
886000,2,3,0
887000,2,4,0
888000,3,4,1
889000,2,3,0
890000,1,3,0
891000,1,2,0
892000,3,4,1
893000,2,4,0
894000,2,3,1
895000,1,4,0
896000,3,4,0
897000,1,4,0
898000,2,3,1
899000,1,2,0
900000,3,4,0
901000,1,3,0
902000,3,4,0
903000,1,4,0
904000,1,2,0
905000,1,2,0
906000,1,2,0
907000,1,2,0
