generation,N_shifts,logPrior,logLik,eventRate,acceptRate
280000,16,64.1753,-5218.66,16.1128,0.381
285000,15,57.4323,-5213.31,20.9868,0.392308
290000,16,66.7159,-5206.77,20.4241,0.389
295000,21,89.5361,-5196.75,17.349,0.396
300000,16,64.0173,-5201.94,10.1685,0.351
305000,15,59.0192,-5212.74,15.3593,0.3475
310000,13,51.2578,-5235.87,13.6453,0.357114
315000,15,65.1929,-5207.22,9.32758,0.351
320000,15,59.4624,-5214.94,18.5783,0.392
325000,17,66.0264,-5217.74,14.9791,0.362
330000,15,57.3197,-5221.59,12.9119,0.356
335000,12,51.5324,-5228.79,13.0713,0.381
340000,12,49.3545,-5229.96,11.4916,0.351
345000,17,58.3294,-5210.34,10.585,0.375
350000,18,64.8561,-5196.68,19.5676,0.366
355000,17,65.2835,-5206.16,17.5024,0.359
360000,12,46.033,-5212.75,11.2862,0.352
365000,13,55.487,-5219.4,9.92113,0.409
370000,14,58.0709,-5228.37,11.2982,0.4
375000,14,61.0316,-5214.15,10.0457,0.36
380000,11,44.5493,-5230.66,9.4339,0.360987
385000,14,57.1784,-5214.27,10.6264,0.36975
390000,20,77.8051,-5223.41,14.4694,0.385
395000,19,82.8686,-5207.34,16.7334,0.403
400000,10,46.7104,-5241.05,7.35519,0.37
405000,17,68.3399,-5221.64,13.1403,0.393
410000,15,60.9367,-5225.24,15.7761,0.372
415000,18,82.6109,-5224.3,20.7511,0.369
420000,17,72.3218,-5215.13,18.5589,0.397
425000,20,79.5984,-5202.49,17.5051,0.412
430000,15,57.1259,-5225.11,9.1196,0.372895
435000,16,60.4421,-5210.97,10.9439,0.374
440000,18,73.1478,-5206.89,17.7531,0.382
445000,14,50.6169,-5209.93,11.4535,0.354
450000,13,56.3314,-5218.31,9.22562,0.351143
455000,10,42.7511,-5243.14,7.74356,0.389
460000,13,50.434,-5228.27,13.5519,0.3525
465000,11,44.343,-5225.83,15.4031,0.338
470000,14,55.0975,-5214.73,13.4688,0.374471
475000,8,31.5143,-5245.34,10.851,0.370437
480000,13,51.6066,-5208.01,8.4877,0.382333
485000,15,61.1914,-5219.76,6.13068,0.402
490000,17,67.4475,-5215.51,12.2345,0.39
495000,16,63.699,-5214.56,20.7003,0.385
500000,17,68.0711,-5203.73,18.4655,0.35
505000,15,68.5167,-5218.9,19.223,0.37
510000,20,79.5734,-5213.57,20.6128,0.391
515000,26,109.539,-5218.08,28.6883,0.44
520000,24,106.789,-5192.57,22.0358,0.401
525000,13,53.5724,-5214.35,19.797,0.381
530000,15,56.6133,-5227.73,11.3853,0.352
535000,15,61.709,-5208.43,10.1178,0.376
540000,18,75.6508,-5210.5,21.4413,0.409
545000,16,61.0921,-5207.3,18.6861,0.357
550000,15,64.9841,-5213.08,9.17489,0.419
555000,16,58.6977,-5218.24,13.6912,0.374
560000,15,54.9853,-5216.21,15.6128,0.384
565000,12,52.8002,-5216.87,15.0658,0.346
570000,12,45.209,-5222.63,9.93901,0.387
575000,14,58.8277,-5227.01,10.2279,0.36
580000,14,50.3611,-5218.33,9.0369,0.385
585000,16,61.6088,-5222.51,15.0815,0.412
590000,14,53.7521,-5218.35,16.9225,0.357
595000,13,54.9513,-5226.97,11.7394,0.36475
600000,13,51.0192,-5213.78,10.0447,0.387333
605000,14,54.7551,-5217.23,16.4515,0.395
610000,18,75.4035,-5218.71,16.221,0.401
615000,19,79.3837,-5220.99,22.6163,0.42
620000,13,49.3561,-5210.71,9.96099,0.364
625000,14,55.9712,-5203.82,15.2673,0.4
630000,12,47.4021,-5223.25,13.2234,0.329
635000,15,60.3345,-5209.99,10.8543,0.369
640000,13,52.1853,-5231.38,9.07084,0.374
645000,11,42.9709,-5235.09,2.63575,0.333
650000,12,45.203,-5232.66,7.28353,0.351824
655000,11,42.398,-5230.64,10.2296,0.328
660000,13,53.876,-5221.53,10.5184,0.376
665000,11,37.1033,-5221.2,12.683,0.346
670000,13,52.1619,-5220.68,9.53671,0.39
675000,10,33.3542,-5212.67,13.7066,0.343
680000,20,83.6086,-5220.35,24.885,0.383
685000,17,71.7593,-5206.72,11.549,0.35875
690000,16,62.0124,-5215.01,13.0422,0.366
695000,14,57.3161,-5214.32,9.73346,0.379
700000,18,72.2439,-5204.53,14.3592,0.384
705000,16,59.4992,-5225.48,10.506,0.393
710000,16,68.3342,-5220.68,13.9725,0.398
715000,13,58.4568,-5218.99,10.6772,0.381538
720000,15,65.5052,-5209.5,8.69737,0.395
725000,12,47.7818,-5221.72,10.8455,0.376444
730000,12,53.5789,-5225.85,7.60143,0.381
735000,10,35.9155,-5226.39,11.2642,0.327
740000,13,57.1149,-5227.32,12.5424,0.381
745000,12,48.7225,-5229.13,6.7275,0.371
750000,13,54.1352,-5224.86,10.1197,0.389
755000,16,68.2098,-5216.63,11.1077,0.364
760000,13,46.1601,-5226.77,13.5868,0.3694
765000,13,53.0464,-5216.66,11.827,0.372
770000,13,39.0176,-5221.84,11.7948,0.324
775000,12,45.7429,-5208.18,16.7179,0.376
780000,11,41.766,-5223.03,12.0853,0.3505
785000,15,59.3344,-5202.27,6.81388,0.378
790000,20,71.4142,-5209.76,18.8404,0.387
795000,17,67.9904,-5221.3,16.322,0.374
800000,14,46.8774,-5215.07,15.524,0.354
805000,13,48.9503,-5227.54,12.7757,0.366222
810000,12,42.6865,-5214.24,9.72732,0.368
815000,15,60.7782,-5207.87,10.8517,0.382
820000,12,50.3075,-5218.61,14.5968,0.336
825000,16,58.2616,-5219.19,15.8598,0.347
830000,12,42.4808,-5225.02,17.0043,0.345
835000,12,48.0407,-5227.95,8.21175,0.331
840000,12,46.1986,-5223.42,8.84548,0.350571
845000,12,48.3596,-5217.7,9.87598,0.339
850000,14,47.0595,-5221.77,16.6121,0.363
855000,12,46.15,-5221.66,20.8853,0.39
860000,12,48.6986,-5219.56,15.2604,0.333
865000,15,62.4799,-5214.31,16.4587,0.395
870000,17,61.2641,-5207.57,16.7308,0.37
875000,19,70.6223,-5208.26,10.747,0.353
880000,15,51.3901,-5219.46,22.2435,0.3665
885000,13,54.0903,-5219.81,9.13912,0.336
890000,16,64.4517,-5214.15,15.6696,0.373
895000,14,53.8249,-5222.98,10.1729,0.334
900000,16,59.674,-5213.88,14.6912,0.364
905000,21,84.7518,-5210.81,19.846,0.401
910000,18,78.3678,-5215.2,19.3732,0.384
915000,16,63.9688,-5220.84,15.0561,0.385
920000,13,51.5984,-5219.62,10.2037,0.315
925000,13,53.7579,-5219.69,11.4953,0.349
930000,16,66.375,-5217.7,14.5853,0.37
935000,11,46.068,-5233.91,8.66615,0.353622
940000,15,58.4138,-5221.73,16.3011,0.365
945000,12,48.9715,-5228.32,8.67617,0.333
950000,14,48.3717,-5224.42,10.8105,0.349
955000,17,71.8925,-5212.33,22.1725,0.372
960000,18,67.1131,-5216.14,20.0371,0.387
965000,13,48.3772,-5241.63,10.9883,0.350615
970000,11,47.2628,-5232.13,6.99472,0.343
975000,13,55.0507,-5221.81,10.1112,0.35975
980000,13,54.7409,-5222.44,10.2271,0.347
985000,14,54.3223,-5211.6,13.2268,0.372286
990000,15,57.6673,-5207.71,9.98346,0.389
995000,17,77.6942,-5204.29,8.03254,0.39
1000000,14,56.5754,-5215.72,12.6728,0.373
1005000,11,42.273,-5227.83,8.5165,0.325
1010000,11,49.9379,-5222.86,9.18726,0.322
1015000,21,88.9031,-5225.97,20.5791,0.414
1020000,20,80.801,-5218.26,24.9827,0.375
1025000,10,39.7532,-5237.07,4.3294,0.374
1030000,10,38.5925,-5232.44,13.0881,0.327
1035000,13,55.4687,-5225.16,9.25886,0.379
1040000,16,56.5295,-5219.21,22.7282,0.384
1045000,15,58.1988,-5216.3,12.8704,0.346
1050000,18,74.2924,-5214.97,18.2446,0.4
1055000,17,65.1179,-5208.44,15.3985,0.384
1060000,20,78.6858,-5206.5,16.6835,0.395
1065000,21,80.2446,-5222.46,17.5371,0.402
1070000,16,59.4392,-5210.37,17.717,0.377
1075000,12,47.0041,-5235.82,12.9723,0.342
1080000,19,73.177,-5210.02,16.5103,0.406
1085000,16,63.7462,-5210.05,12.8582,0.397
1090000,17,72.6218,-5215.28,12.8647,0.358
1095000,17,69.9117,-5218.81,12.3358,0.365
1100000,15,61.1943,-5211.34,11.3005,0.3665
1105000,17,64.9604,-5229.87,19.3484,0.38
1110000,17,64.1792,-5218.59,14.2328,0.3755
1115000,14,60.3006,-5219.37,4.93157,0.36
1120000,18,70.1183,-5205.84,15.8368,0.398
1125000,19,79.8596,-5223.8,16.1924,0.382
1130000,18,73.014,-5205.69,11.4233,0.383
1135000,16,59.9393,-5219.98,11.8491,0.381
1140000,14,58.9682,-5207.54,6.8269,0.368556
1145000,14,51.6985,-5209.65,16.4338,0.372
1150000,13,53.2783,-5220.71,11.5576,0.349
1155000,15,62.435,-5223.79,14.3304,0.372286
1160000,20,86.1828,-5213.84,18.8095,0.4
1165000,18,66.7172,-5207.66,12.2559,0.416
1170000,17,69.2388,-5206.25,15.0347,0.369
1175000,15,61.5207,-5216.84,22.3033,0.356
1180000,16,67.2718,-5194.85,12.456,0.399
1185000,18,75.5805,-5201.68,15.2839,0.395
1190000,24,89.6518,-5201.74,20.3755,0.384
1195000,15,65.1048,-5200.27,7.41482,0.403
1200000,16,65.241,-5204.99,12.2339,0.387
1205000,14,58.6401,-5223.79,16.0491,0.356467
1210000,15,52.8199,-5217.66,15.7032,0.384
1215000,14,61.1103,-5216.24,11.6691,0.337
1220000,17,73.1678,-5218.32,15.8674,0.359
1225000,17,65.6003,-5219.66,14.0029,0.37
1230000,13,48.4295,-5212.67,16.2311,0.328
1235000,14,55.4812,-5222.72,14.1001,0.358
1240000,14,62.3092,-5219.16,12.5259,0.375
1245000,16,62.4881,-5225.15,16.1523,0.349
1250000,14,56.8634,-5222.35,10.7311,0.373
1255000,13,55.1382,-5218.99,8.39326,0.372
1260000,14,56.2764,-5221.04,13.0006,0.365
1265000,13,52.2678,-5217.48,6.79628,0.356
1270000,12,44.2443,-5231.43,6.56169,0.34
1275000,11,44.298,-5216.96,7.21769,0.324
1280000,14,51.8371,-5227.11,11.2304,0.373
1285000,13,54.7794,-5223.88,10.6396,0.333
1290000,15,69.1439,-5219.28,8.60117,0.383
1295000,15,62.0296,-5215.94,12.2232,0.374
1300000,14,58.0188,-5223.32,15.2217,0.359
1305000,15,57.0438,-5222.22,10.9509,0.3645
1310000,10,43.8239,-5230.41,10.6553,0.351
1315000,12,48.6542,-5230.78,8.51313,0.358
1320000,10,40.1729,-5233.33,7.66231,0.346
1325000,13,56.255,-5220.7,8.94583,0.3545
1330000,12,54.1698,-5223.28,12.1754,0.355
1335000,12,53.0469,-5221.5,8.97222,0.399
1340000,11,47.3287,-5221.89,8.63583,0.355143
1345000,12,56.4089,-5221.88,7.11283,0.334
1350000,13,55.6027,-5238.44,14.7779,0.3595
1355000,18,77.8132,-5222.37,20.5509,0.395
1360000,16,64.6213,-5211.88,12.267,0.352
1365000,17,74.093,-5199.89,16.0948,0.356
1370000,16,61.0507,-5214.18,11.2719,0.382
1375000,16,70.0268,-5212.81,12.7694,0.376
1380000,11,41.7831,-5223.06,9.96896,0.356107
1385000,14,56.3284,-5225.4,12.0931,0.356
1390000,11,44.8537,-5228.81,9.31844,0.3584
1395000,13,54.1679,-5224.94,11.5089,0.325
1400000,14,49.7199,-5217.79,12.0425,0.363
1405000,10,40.9541,-5228.41,11.147,0.34
1410000,14,65.7797,-5224.49,9.26773,0.354
1415000,10,41.4323,-5227.72,11.501,0.342571
1420000,12,51.3638,-5228.61,9.82762,0.371
1425000,14,65.4116,-5227.7,12.2939,0.341
1430000,10,34.1512,-5241.24,7.87559,0.358241
1435000,19,80.0579,-5209.56,17.6601,0.352
1440000,19,73.9953,-5211.38,17.0324,0.373
1445000,11,43.9127,-5219.32,9.76031,0.351687
1450000,13,53.2443,-5222.95,13.9541,0.349
1455000,15,64.0576,-5214.9,14.9813,0.367
1460000,16,70.0491,-5224.3,11.6049,0.346
1465000,17,71.2995,-5222.53,9.87534,0.376
1470000,13,55.8698,-5227.52,7.41716,0.325846
1475000,11,43.4524,-5222.89,12.2456,0.319
1480000,12,51.2632,-5227.75,10.9949,0.352
1485000,11,39.1869,-5222.75,15.1287,0.356
1490000,10,42.3932,-5226.36,13.4486,0.3245
1495000,14,58.662,-5223.63,10.2123,0.395
1500000,14,56.4875,-5220.95,12.1179,0.383
1505000,15,53.5953,-5211.57,11.5363,0.382
1510000,16,62.7733,-5208.73,12.3529,0.3674
1515000,12,46.1267,-5225.25,8.72296,0.363208
1520000,14,60.2785,-5213.23,11.7624,0.3905
1525000,13,46.9245,-5221.29,17.0176,0.34
1530000,10,39.4161,-5224.9,8.88029,0.356286
1535000,15,61.8926,-5212.47,10.7148,0.363
1540000,10,41.8732,-5220.92,8.35165,0.317
1545000,13,52.3767,-5229.1,8.40607,0.368
1550000,13,55.2175,-5220.15,8.88472,0.346
1555000,15,63.9812,-5217.02,11.3222,0.399
1560000,15,58.8814,-5215.32,16.4859,0.357
1565000,15,63.6657,-5213.01,8.59918,0.391
1570000,16,59.4158,-5215.13,15.0946,0.37
1575000,15,57.7214,-5222.95,17.9345,0.358
1580000,17,76.7389,-5217.95,11.3962,0.406
1585000,12,53.0962,-5228.77,14.191,0.397
1590000,18,68.4726,-5210.65,16.7773,0.405
1595000,14,55.4009,-5218.94,11.1827,0.353
1600000,16,59.3637,-5211.7,10.9393,0.389
1605000,13,57.0466,-5212.95,9.64942,0.383
1610000,14,58.1664,-5213.2,9.88431,0.357
1615000,17,67.5512,-5206.74,15.9142,0.384
1620000,19,78.5476,-5200.35,18.0233,0.377
1625000,11,46.9228,-5223.87,10.2082,0.358
1630000,15,63.5685,-5222.5,8.98509,0.355
1635000,15,63.6931,-5217.44,18.9827,0.349
1640000,13,52.5114,-5208.69,9.80334,0.376
1645000,13,53.1033,-5205.29,11.2838,0.34
1650000,17,65.0507,-5211.23,16.1608,0.398
1655000,13,53.2058,-5207.14,8.94164,0.351
1660000,16,69.9408,-5203.05,13.5185,0.342
1665000,15,61.8569,-5212.95,18.6763,0.364682
1670000,15,56.7775,-5216.69,15.3115,0.364
1675000,15,66.2406,-5213.59,12.5945,0.37
1680000,15,71.8879,-5211.01,10.8066,0.344
1685000,20,71.2435,-5213.03,11.0645,0.385
1690000,17,68.2572,-5202.87,14.8585,0.384
1695000,17,73.4247,-5211.06,13.6569,0.398
1700000,19,83.7503,-5210.57,18.2538,0.394
1705000,14,56.0825,-5218.45,19.2749,0.371
1710000,19,81.5955,-5209.49,15.4108,0.374
1715000,15,58.577,-5206.33,16.204,0.347
1720000,22,83.5806,-5217.64,15.5777,0.427
1725000,15,50.6167,-5218.23,13.7426,0.374
1730000,15,60.6057,-5218.84,13.3318,0.391
1735000,13,48.6435,-5220.78,10.6371,0.369
1740000,17,63.9471,-5197.52,12.0546,0.375
1745000,16,66.2684,-5202.21,10.3746,0.369
1750000,23,85.0785,-5195.89,22.8932,0.407
1755000,18,66.856,-5199.43,15.7493,0.382
1760000,18,73.4766,-5201.19,13.8082,0.378
1765000,17,63.1608,-5202.82,16.8177,0.389
1770000,12,48.4718,-5228.94,10.0749,0.353213
1775000,13,54.0509,-5204.13,9.18965,0.333
1780000,14,49.4243,-5213.71,14.9013,0.395
1785000,18,72.683,-5207.96,13.3671,0.404
1790000,14,51.2783,-5206.77,14.6683,0.371
1795000,14,50.9716,-5217.1,13.0782,0.408
1800000,16,63.0594,-5212.21,13.3241,0.356
1805000,17,67.0027,-5213.75,11.7976,0.393
1810000,16,59.8173,-5213.07,6.59956,0.402
1815000,14,50.6772,-5215.44,10.0696,0.336
1820000,16,62.9515,-5218.41,13.0361,0.408
1825000,14,54.9186,-5208.31,15.4069,0.377
1830000,17,66.1314,-5213.1,17.0796,0.361056
1835000,20,82.4637,-5213.44,14.4766,0.388
1840000,16,65.2618,-5214.59,15.9325,0.388
1845000,18,70.8285,-5211.94,14.3564,0.398
1850000,18,71.4278,-5219.54,20.5067,0.374
1855000,19,76.0705,-5223.93,14.2198,0.3882
1860000,20,73.7173,-5198.15,22.2284,0.364
1865000,15,67.2132,-5224.58,6.99002,0.383625
1870000,14,46.4016,-5212.48,15.5615,0.34
1875000,15,58.8847,-5224.08,11.8997,0.375
1880000,17,66.6859,-5223.19,23.183,0.405
1885000,15,58.5698,-5213.61,12.1908,0.356
1890000,11,42.7938,-5230.45,11.686,0.371571
1895000,20,82.997,-5217.35,14.5859,0.392
1900000,18,70.9067,-5202.08,15.5802,0.39
1905000,17,60.9374,-5208.65,17.5977,0.349
1910000,14,48.4321,-5209.97,17.7177,0.35
1915000,16,65.0124,-5214.96,15.9071,0.386
1920000,13,51.0209,-5222.76,10.7096,0.366
1925000,13,49.9606,-5217.83,7.16542,0.371
1930000,13,45.75,-5217.64,12.1778,0.362
1935000,11,47.2228,-5218.14,8.09897,0.358
1940000,10,44.2053,-5224.28,9.1568,0.391
1945000,13,53.9764,-5239.99,12.1675,0.349
1950000,15,54.2012,-5223.74,14.1067,0.39
1955000,13,51.1776,-5219.13,10.3231,0.366
1960000,17,58.8571,-5205.9,16.9453,0.361
1965000,14,48.4561,-5209.4,9.14091,0.397667
1970000,17,63.3955,-5209.62,19.409,0.373
1975000,14,55.4236,-5204.9,11.542,0.347
1980000,15,57.0744,-5211.6,18.8407,0.422
1985000,15,64.9311,-5220.98,8.44858,0.407
1990000,15,56.4878,-5212.47,17.1911,0.395
1995000,11,42.8976,-5221.54,8.23831,0.368
2000000,16,58.264,-5225.45,15.7775,0.376
2005000,12,47.4594,-5225.08,7.16615,0.3315
2010000,10,41.1344,-5219.21,8.19578,0.362
2015000,18,69.2027,-5216.9,18.1619,0.378
2020000,15,56.8566,-5221.3,20.7563,0.345
2025000,20,70.0058,-5216.15,20.3222,0.386
2030000,18,68.3691,-5213.49,15.108,0.401
2035000,14,56.0719,-5210.56,18.5996,0.334
2040000,17,61.5047,-5210.41,15.774,0.371
2045000,23,89.4964,-5204.96,28.377,0.413
2050000,23,85.6744,-5208.25,21.4526,0.38
2055000,26,110.629,-5206.22,18.8652,0.375
2060000,18,71.9352,-5194.07,12.9571,0.378
2065000,19,77.553,-5194.54,18.7914,0.339
2070000,19,73.1783,-5198.22,14.6622,0.367
2075000,20,73.2049,-5196.12,16.2401,0.393
2080000,16,61.6513,-5213.06,17.0358,0.375
2085000,14,56.7106,-5203.51,15.1064,0.364
2090000,15,55.0269,-5211.87,11.7051,0.377
2095000,13,47.2912,-5223.65,16.007,0.331
2100000,10,41.0883,-5224.41,4.24928,0.388
2105000,11,41.139,-5221.33,16.8109,0.349
2110000,16,66.8957,-5222.01,18.512,0.395
2115000,13,56.3379,-5213.93,10.798,0.37
2120000,12,53.9203,-5212.6,9.36117,0.369
2125000,13,50.8218,-5218.38,15.2509,0.342
2130000,19,80.3641,-5207.92,18.1114,0.381
2135000,22,90.4399,-5197.84,22.1156,0.428
2140000,11,48.4756,-5224.92,6.77704,0.355
2145000,20,87.1787,-5199.98,12.2975,0.397
2150000,17,74.6854,-5216.33,14.9897,0.358
2155000,16,71.7811,-5213.1,9.96272,0.405
2160000,22,92.6227,-5217.31,16.7772,0.421
2165000,12,50.6504,-5227.59,7.97549,0.340327
2170000,14,52.5574,-5230.04,11.77,0.348
2175000,11,44.0773,-5224.52,11.1732,0.354
2180000,13,50.1447,-5228.84,8.81732,0.347375
2185000,13,52.1073,-5224.71,10.698,0.332
2190000,12,49.8136,-5220.28,13.0795,0.326
2195000,17,66.6559,-5209.03,18.1094,0.3745
2200000,15,62.8391,-5212.27,11.0256,0.37
2205000,16,66.858,-5194.42,15.5604,0.366
2210000,19,81.3735,-5202.09,20.7504,0.442
2215000,15,60.2,-5211.33,10.1883,0.356
2220000,15,54.0024,-5203.95,12.2115,0.379
2225000,14,57.0678,-5212.71,15.7331,0.383
2230000,13,45.1904,-5201.11,7.30303,0.325
2235000,10,39.8946,-5226.47,10.8163,0.373
2240000,12,51.9715,-5216.5,13.2481,0.343
2245000,15,62.2705,-5226.26,16.821,0.403
2250000,19,82.5067,-5221.17,18.7206,0.396
2255000,19,77.2364,-5206.71,11.3272,0.384
2260000,14,54.6234,-5213.82,10.2793,0.375
2265000,13,54.742,-5212.17,7.16112,0.3795
2270000,12,52.0389,-5203.56,6.94167,0.369
2275000,15,55.5177,-5220.58,14.1712,0.367
2280000,13,49.0775,-5206.6,10.272,0.391
2285000,13,47.6389,-5213.4,17.8163,0.361
2290000,12,47.1034,-5216.11,14.2303,0.36
2295000,12,50.5938,-5228.19,9.1858,0.388
2300000,15,63.2142,-5235.09,12.8472,0.393
2305000,14,62.7418,-5224.83,7.43645,0.341
2310000,14,55.5584,-5223.82,12.5942,0.423
2315000,17,69.0636,-5222.94,19.6001,0.368
2320000,15,59.7384,-5218.6,10.0628,0.406
2325000,14,58.0026,-5207.68,15.5242,0.356
2330000,14,53.6355,-5206.64,7.48757,0.394
2335000,16,63.4258,-5222.13,9.91428,0.342
2340000,17,72.6737,-5211.32,12.8723,0.384
2345000,15,63.7376,-5218.28,14.0928,0.359
2350000,15,63.2407,-5222.76,14.5191,0.362
2355000,17,74.691,-5226.73,10.0472,0.377
2360000,11,42.8238,-5232.19,17.5581,0.36963
2365000,18,76.9938,-5230.21,14.7695,0.380833
2370000,11,43.5799,-5219.19,7.83576,0.355
2375000,15,56.8637,-5226.03,13.5914,0.382
2380000,18,67.6179,-5210.95,12.7845,0.391
2385000,16,60.0978,-5210.74,17.3676,0.362
2390000,18,76.3391,-5211.89,22.4421,0.372
2395000,17,70.87,-5207.33,22.5308,0.393
2400000,17,69.2761,-5213.21,15.6086,0.385
2405000,16,63.3376,-5206.68,10.5857,0.3795
2410000,15,57.4717,-5209.17,9.57372,0.354
2415000,18,69.2031,-5201.74,25.9733,0.353
2420000,16,55.5331,-5206.16,22.1126,0.3591
2425000,15,56.0878,-5221.33,16.5224,0.379
2430000,17,64.6532,-5226.26,15.8668,0.403
2435000,12,54.0107,-5232.4,11.0908,0.35304
2440000,18,75.3866,-5212.84,15.8296,0.383
2445000,16,65.0857,-5213.28,17.8099,0.377
2450000,15,60.7869,-5212.21,10.5687,0.373
2455000,13,51.6455,-5225.54,11.9776,0.397
2460000,11,43.8506,-5223.52,8.24846,0.392667
2465000,11,55.5672,-5229.53,6.49305,0.366
2470000,9,40.6092,-5236.4,7.30005,0.333
2475000,10,43.2525,-5237.17,4.99781,0.34
2480000,14,56.6504,-5233.35,14.5598,0.371
2485000,21,84.5317,-5205.46,13.3716,0.394
2490000,10,34.2948,-5222.3,8.22489,0.367
2495000,13,54.9494,-5231.73,16.1156,0.341
2500000,15,53.2747,-5221.42,18.1828,0.374
2505000,17,58.5884,-5204.82,11.6961,0.348
2510000,19,63.7873,-5193.71,22.2029,0.362
2515000,23,87.0356,-5200.17,15.0865,0.402
2520000,17,60.4376,-5210.89,13.0405,0.359
2525000,15,58.8519,-5212.1,11.6953,0.362
2530000,16,67.3751,-5208.01,12.4197,0.389
2535000,11,42.2796,-5224.48,8.93163,0.365
2540000,12,45.9259,-5226.47,11.1596,0.356
2545000,13,53.0734,-5222.69,6.85426,0.335
2550000,15,55.0643,-5223.21,10.465,0.392
2555000,12,46.2635,-5225.29,11.1187,0.364
2560000,13,54.15,-5220.12,10.0166,0.396
2565000,12,48.7974,-5221.15,12.4505,0.392
2570000,18,65.6268,-5224.15,16.1293,0.372
2575000,13,46.1735,-5219.59,7.83309,0.357
2580000,13,52.1577,-5206.73,10.5017,0.328
2585000,15,55.985,-5206.25,9.09572,0.369
2590000,13,47.5201,-5209.5,18.2746,0.379
2595000,14,55.8443,-5209.92,12.277,0.366322
2600000,14,55.8266,-5211.93,12.3211,0.398
2605000,15,57.1492,-5209.41,19.2474,0.373
2610000,16,60.134,-5216.53,16.2292,0.348
2615000,16,67.3185,-5212.32,13.6509,0.357
2620000,16,68.3905,-5220.99,21.6777,0.352
2625000,17,65.4928,-5206.2,19.5135,0.362
2630000,14,60.3027,-5225.32,17.5401,0.365448
2635000,17,68.465,-5205.2,8.89647,0.37
2640000,16,69.9244,-5202.63,13.7656,0.377
2645000,17,74.7489,-5212.29,14.1713,0.379
2650000,15,56.229,-5204.88,13.4902,0.374
2655000,15,65.0134,-5205.7,10.4587,0.395
2660000,14,60.4072,-5215.96,9.7847,0.368
2665000,17,69.3112,-5196.78,12.7984,0.347
2670000,17,70.4586,-5208.2,17.6009,0.355
2675000,12,46.2501,-5227.26,15.4606,0.361
2680000,13,59.3244,-5234.96,5.03797,0.416
2685000,11,45.0733,-5236.04,10.9952,0.361333
2690000,14,58.694,-5217.88,9.9646,0.36
2695000,13,54.2719,-5223.39,8.40216,0.366
2700000,14,54.8652,-5224.17,8.8721,0.364
2705000,14,56.0108,-5215.65,13.5212,0.357
2710000,17,69.7387,-5219.9,13.9912,0.39
2715000,13,48.0064,-5226.62,13.1773,0.357
2720000,12,50.445,-5223.44,11.7434,0.367
