generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.129078,0,0.0995803,0
5000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.150826,-0.00154037,0.101868,0
5000,Leptogenys_carbonaria,Leptogenys_deborae,101.193,0.374728,0.00562093,0.00809225,0
10000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.136637,-0.00154037,0.0990713,0
10000,Leptogenys_afr01,Leptogenys_pe02,83.6831,0.703236,-0.00846275,0.465768,0
15000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.113882,-0.00278634,0.0539582,0
15000,Leptogenys_afr01,Leptogenys_acutangula,78.2133,0.421167,0.000483085,0.268641,0
15000,Hypoponera_mg024,Hypoponera_sakalava,92.7202,0.130828,0.00954952,0.0415544,0
15000,Ponera_mm01,Ponera_bawana,77.6544,0.126121,-0.00821104,0.00131155,0
20000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.110784,-0.00124257,0.048527,0
20000,Odontomachus_ph02,Odontomachus_assiniensis,27.5194,0.0654332,-0.00800381,0.0160217,0
20000,Leptogenys_afr01,Leptogenys_pe02,83.9263,0.386683,0.0123779,0.320992,0
20000,Belonopelta_attenuata,Simopelta_jtl003,2.17794,0.151094,-0.0154599,0.0347169,0
20000,Platythyrea_afrc_tz01,Platythyrea_arnoldi,0.162163,0.0925732,-0.00736325,0.0179746,0
25000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.0901437,-0.00314439,0.0341648,0
25000,Leptogenys_afr01,Leptogenys_pe02,82.8462,0.430459,0.00343489,0.288819,0
25000,Leptogenys_afr01,Myopias_bg02,68.4909,0.0994853,0.0134733,0.0137557,0
25000,Boloponera_ikemkha,Plectroctena_cristata,95.3418,0.25783,0.0280182,0.15652,0
25000,Hypoponera_mg024,Hypoponera_mg025,102.544,0.269742,-0.00613406,0.00491371,0
25000,Hypoponera_mj_fogo07,Hypoponera_psw_my10,96.3306,0.400953,-0.0108082,0.0734273,0
25000,Hypoponera_schmidti,Hypoponera_sororcula,105.505,0.0617635,0.00173631,0.0245858,0
30000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.0882435,-0.00320364,0.0369109,0
30000,Leptogenys_afr01,Leptogenys_pe02,83.9206,0.472862,-0.00333204,0.287557,0
30000,Leptogenys_afr01,Myopias_bg02,66.0336,0.129948,0.0115809,0.0757724,0
30000,Boloponera_ikemkha,Loboponera_afrc_gh01,65.7369,0.238218,-0.00569647,0.124483,0
30000,Hypoponera_mg024,Hypoponera_mg025,103.101,0.314561,-0.00287918,0.0223708,0
30000,Hypoponera_mj_fogo07,Hypoponera_sky_f,98.7664,0.394661,-0.0257263,0.00395816,0
35000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.0853615,-0.00353899,0.0304049,0
35000,Leptogenys_afr01,Leptogenys_pe02,83.8871,0.405099,0.00373747,0.261652,0
35000,Leptogenys_afr01,Myopias_bg02,66.1321,0.111705,0.00573811,0.0539908,0
35000,Hypoponera_mg024,Hypoponera_mg025,102.858,0.333679,-0.0118241,0.204423,0
35000,Hypoponera_mj_fogo07,Hypoponera_sky_f,100.164,0.277824,0.0206341,0.0331899,0
35000,Hypoponera_dias12,Hypoponera_dias14,63.6377,0.233386,-0.0127603,0.112691,0
35000,Diacamma_mj_sp1,Diacamma_mj_timor01,51.7223,0.143234,0.0122458,0.131462,0
40000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.1082,-0.00177566,0.0537091,0
40000,Leptogenys_afr01,Leptogenys_acutangula,80.6376,0.498594,-8.68096e-005,0.387811,0
40000,Hypoponera_mj_fogo07,Hypoponera_sky_f,100.829,0.385764,-0.0159013,0.0161801,0
40000,Belonopelta_attenuata,Simopelta_jtl003,2.60789,0.0979567,-0.00966727,0.0358234,0
45000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.0610632,-0.0038854,0.0110886,0
45000,Leptogenys_afr01,Leptogenys_pe02,82.6476,0.347987,0.00539759,0.229381,0
45000,Leptogenys_afr01,Myopias_bg02,67.9884,0.151012,-0.0022702,0.0712543,0
45000,Hypoponera_mg024,Hypoponera_sakalava,93.652,0.221236,-0.00961655,0.0338393,0
45000,Hypoponera_mj_fogo07,Hypoponera_sky_f,98.4191,0.398315,-0.00649284,0.0619014,0
45000,Hypoponera_cn01,Hypoponera_dias10,47.1375,0.182657,-0.00535418,0.087245,0
