generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3375000,12,49.1594,-4773.52,14.626,0.371
3380000,14,58.9001,-4781.68,9.04091,0.374
3385000,17,67.8073,-4764.24,15.3876,0.405
3390000,15,55.0357,-4765.47,14.425,0.379
3395000,15,69.0145,-4788.06,12.4436,0.425
3400000,13,50.9038,-4770.24,9.44044,0.385
3405000,11,48.095,-4783.56,6.2146,0.355
3410000,15,65.6443,-4774.17,14.2868,0.386
3415000,13,56.9095,-4774.14,5.08264,0.41
3420000,11,48.511,-4790.07,13.7341,0.394667
3425000,9,37.6562,-4796.47,9.01994,0.359
3430000,9,40.1855,-4794.55,6.61781,0.363
3435000,7,27.9138,-4791.42,4.99547,0.326
3440000,10,45.4384,-4791.91,8.20602,0.369
3445000,9,44.7402,-4798.53,9.58208,0.383
3450000,13,61.9216,-4782.25,23.0689,0.395
3455000,11,51.7052,-4784.08,10.3951,0.362
3460000,7,36.901,-4798.22,7.4387,0.36
3465000,10,46.8933,-4797.34,7.10953,0.37
3470000,10,38.2702,-4793.13,7.75405,0.378
3475000,6,21.3081,-4795.17,5.709,0.338
3480000,6,23.6665,-4793.68,6.03388,0.335
3485000,8,31.3537,-4800.9,3.78791,0.287
3490000,7,30.7645,-4805.18,6.09025,0.361
3495000,7,30.7324,-4797.83,5.51457,0.362
3500000,8,16.8891,-4790.7,8.69142,0.344
3505000,11,49.4173,-4787.15,6.21505,0.371907
3510000,9,34.0178,-4797.39,9.25004,0.3685
3515000,7,34.2109,-4803.56,5.93972,0.374
3520000,13,55.4487,-4800.83,12.8807,0.396
3525000,5,22.7154,-4808.41,5.0861,0.38463
3530000,5,19.0267,-4806.57,8.08979,0.363333
3535000,10,43.6238,-4801.65,13.4978,0.354
3540000,10,43.3257,-4792.31,13.6672,0.342
3545000,15,65.1382,-4782.59,12.0372,0.422
3550000,16,69.8389,-4786.3,11.096,0.388
3555000,17,70.988,-4778.09,8.01288,0.395
3560000,15,59.9311,-4773.24,16.4323,0.359
3565000,14,58.5835,-4781.46,14.5486,0.381
3570000,14,51.3939,-4777.35,17.1612,0.423
3575000,12,53.5993,-4785.75,10.2266,0.338
3580000,10,46.8335,-4798.14,9.09603,0.371
