generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,Neoponera_bucki,Platythyrea_arnoldi,0,0.156783,0,0.0886506,0
5000,Neoponera_bucki,Platythyrea_arnoldi,0,0.150166,0.000304842,0.0822776,0
5000,Platythyrea_arnoldi,Platythyrea_quadridenta,56.3214,0.0948629,-0.00813718,0.0444966,0
10000,Neoponera_bucki,Platythyrea_arnoldi,0,0.142357,0.000671989,0.0753358,0
10000,Platythyrea_arnoldi,Platythyrea_quadridenta,51.1114,0.112152,0.00114031,0.118837,0
15000,Neoponera_bucki,Platythyrea_arnoldi,0,0.145024,0.00095072,0.080095,0
15000,Platythyrea_arnoldi,Platythyrea_quadridenta,6.53665,0.0598769,0.00475382,0.0670934,0
20000,Neoponera_bucki,Platythyrea_arnoldi,0,0.130303,0.00215234,0.0807687,0
20000,Platythyrea_arnoldi,Platythyrea_quadridenta,51.4749,0.0585751,-0.0038824,0.0314184,0
25000,Neoponera_bucki,Platythyrea_arnoldi,0,0.126351,0.00121024,0.0536953,0
25000,Diacamma_violaceum,Diacamma_rugosum,113.293,0.449907,-0.00682768,0.146736,0
25000,Platythyrea_clypeata,Platythyrea_janyai,115.809,0.040895,0.0313475,0.0952544,0
25000,Platythyrea_clypeata,Platythyrea_gracillima,104.976,0.0601227,-0.0158441,0.0303205,0
25000,Platythyrea_arnoldi,Platythyrea_quadridenta,38.1693,0.0413941,0.00411597,0.00251859,0
30000,Neoponera_bucki,Platythyrea_arnoldi,0,0.110073,0.00415534,0.0740324,0
30000,Diacamma_violaceum,Diacamma_geometricum,108.35,0.373775,-0.0163667,0.125939,0
30000,Platythyrea_arnoldi,Platythyrea_quadridenta,12.6584,0.0495864,0.000134941,0.0278475,0
35000,Neoponera_bucki,Platythyrea_arnoldi,0,0.111963,0.00382,0.0753813,0
35000,Myopias_mj_utai_1,Myopias_my01,111.536,0.361232,-0.00020849,0.0109644,0
35000,Leptogenys_ergatogyna,Myopias_mj_utai_1,74.6121,0.121505,0.00508282,0.0151242,0
35000,Diacamma_violaceum,Diacamma_geometricum,85.5135,0.179261,0.0108618,0.0375762,0
35000,Belonopelta_attenuata,Thaumatomyrmex_br02,69.3868,0.340192,-0.00768524,0.247305,0
35000,Platythyrea_arnoldi,Platythyrea_quadridenta,8.90404,0.0614766,0.0111362,0.0821668,0
40000,Neoponera_bucki,Platythyrea_arnoldi,0,0.106949,0.00347358,0.081146,0
40000,Anochetus_siphneus,Odontomachus_angulatus,76.8549,0.214498,-0.0104764,0.018239,0
40000,Mesoponera_subiridescens,Asphinctopone_silvestrii,73.6869,0.093989,-0.0141577,0.111771,0
40000,Leptogenys_ergatogyna,Myopias_mj_utai_1,71.5602,0.138306,0.0061949,0.0250391,0
40000,Diacamma_violaceum,Diacamma_geometricum,108.345,0.303293,-0.00462681,0.113743,0
40000,Platythyrea_arnoldi,Platythyrea_quadridenta,18.3831,0.0479172,0.0104541,0.04574,0
45000,Neoponera_bucki,Platythyrea_arnoldi,0,0.10195,0.00258717,0.0580235,0
45000,Anochetus_siphneus,Odontomachus_angulatus,78.4016,0.131973,-0.00102482,0.00575346,0
45000,Mesoponera_subiridescens,Paltothyreus_tarsatus,64.7677,0.0413313,-0.0217692,0.00561208,0
45000,Leptogenys_ergatogyna,Myopias_mj_utai_1,72.6109,0.130125,0.00166611,0.00982801,0
45000,Diacamma_violaceum,Diacamma_geometricum,104.571,0.20434,0.00916557,0.00911492,0
45000,Platythyrea_arnoldi,Platythyrea_quadridenta,8.30398,0.0358882,0.0206693,0.0467433,0
50000,Neoponera_bucki,Platythyrea_arnoldi,0,0.114092,0.00195483,0.0639297,0
50000,Mesoponera_subiridescens,Paltothyreus_tarsatus,64.538,0.0261549,-0.00412116,0.00215213,0
50000,Leptogenys_ergatogyna,Leptogenys_pe03,92.2074,0.217486,-0.00920486,0.00434384,0
