generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
85000,Hypoponera_psw_my01,Hypoponera_assmuthi,108.321,0.100198,0.000663215,0.175082,0
85000,Austroponera_castanea,Cryptopone_my07,59.8018,0.140835,-0.00377836,0.0589842,0
85000,Hypoponera_jtl028,Hypoponera_psw_pe08,65.0221,0.056709,0.00940177,0.0322003,0
85000,Hypoponera_cn01,Hypoponera_dias10,46.9277,0.0797787,0.00308396,0.00388101,0
85000,Anochetus_afr01,Boloponera_ikemkha,6.27765,0.0862358,-0.00562515,0.000554157,0
85000,Belonopelta_attenuata,Simopelta_jtl003,2.11254,0.145959,-0.0138651,0.046006,0
85000,Platythyrea_afrc_tz01,Platythyrea_arnoldi,16.0185,0.138812,-0.0145015,0.013488,0
90000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.0851979,-0.000844764,0.00308045,0
90000,Anochetus_th01,Anochetus_boltoni,92.1642,0.218544,-0.0061783,0.0756445,0
90000,Anochetus_horridus,Pachycondyla_solitaria,76.4386,0.054052,-0.0252997,0.0155713,0
90000,Simopelta_anomma,Simopelta_pergandei,41.6928,0.143727,-0.00334895,0.177427,0
90000,Odontomachus_chelifer,Odontomachus_affinis,106.589,0.16253,-0.0120521,0.0659572,0
90000,Odontomachus_bauri,Odontomachus_chelifer,35.0565,0.0473992,-0.01044,0.00135833,0
90000,Leptogenys_afr01,Leptogenys_pe02,84.1666,0.330054,0.0152732,0.217603,0
90000,Leptogenys_afr01,Myopias_bg02,66.5145,0.192515,-0.00344769,0.0702984,0
90000,Phrynoponera_bequaerti,Pseudoneoponera_au08,65.1959,0.094097,-0.00119338,0.0465651,0
90000,Euponera_gorogota,Euponera_rovana,94.7906,0.118354,-0.00934637,0.0295498,0
90000,Plectroctena_cristata,Plectroctena_ugandensis,99.1028,0.227694,0.0390133,0.110281,0
90000,Hypoponera_mg024,Hypoponera_mg025,103.752,0.336436,-0.00239503,0.0479637,0
90000,Hypoponera_mj_fogo07,Hypoponera_psw_my10,96.5676,0.291866,-0.0122249,0.0340221,0
90000,Hypoponera_psw_my01,Hypoponera_assmuthi,110.22,0.294065,-0.00159065,0.200344,0
90000,Hypoponera_cn01,Hypoponera_dias10,45.6548,0.0797787,0.0022463,0.027359,0
90000,Harpegnathos_my01,Harpegnathos_th01,76.4523,0.11077,-0.00534326,0.107173,0
90000,Harpegnathos_my01,Harpegnathos_saltator,43.5289,0.0537601,-0.00377836,0.00413725,0
90000,Anochetus_afr01,Boloponera_ikemkha,6.01921,0.085808,-0.00562515,0.00131558,0
90000,Ectomomyrmex_ph03,Ectomomyrmex_aciculatus,100.244,0.440501,-0.00688066,0.154661,0
90000,Ponera_adumbrans,Ponera_clavicornis,99.9065,0.179647,-0.0184016,0.0112767,0
90000,Thaumatomyrmex_cochlearis,Thaumatomyrmex_nageli,100.925,0.137013,-0.0271521,0.0216508,0
90000,Psalidomyrmex_procerus,Psalidomyrmex_feae,104.523,0.0729387,0.00496829,0.00242286,0
90000,Simopelta_pergandei,Simopelta_jeckylli,73.6949,0.075126,-0.0101204,0.0206734,0
90000,Belonopelta_attenuata,Simopelta_jtl003,2.59433,0.14661,-0.0138651,0.0441218,0
90000,Platythyrea_afrc_tz01,Platythyrea_arnoldi,1.58508,0.143172,-0.0135914,0.0283255,0
95000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.0913346,-0.00141383,0.00973393,0
95000,Anochetus_boltoni,Anochetus_paripungens,98.7447,0.191963,-0.00547667,0.0367044,0
95000,Odontomachus_bauri,Odontomachus_chelifer,35.1943,0.112966,-0.0278473,0.00544176,0
95000,Leptogenys_afr01,Leptogenys_pe02,83.7593,0.332846,0.0162323,0.240704,0
