generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1305000,12,41.4972,-5230.41,9.15622,0.356
1310000,9,35.1276,-5236.69,12.6797,0.334
1315000,10,40.2227,-5227.73,8.2582,0.338
1320000,10,39.2144,-5218.96,6.57439,0.342
1325000,10,42.9314,-5229.15,6.06867,0.329
1330000,11,43.7207,-5215.83,8.84981,0.3455
1335000,13,50.2832,-5224.62,14.0585,0.338
1340000,14,57.744,-5214.45,13.4734,0.358
1345000,14,60.7736,-5220.78,12.4753,0.347
1350000,15,62.2205,-5225.87,13.1806,0.374
1355000,18,84.7247,-5210.65,16.1232,0.387
1360000,20,83.3999,-5221.36,14.8889,0.419
1365000,16,65.3866,-5215.94,11.2257,0.385
1370000,18,72.0733,-5213.24,17.2434,0.398
1375000,17,72.1401,-5222.1,19.0811,0.35
1380000,19,81.0837,-5215.9,30.4856,0.396
1385000,15,66.1034,-5221.88,15.0583,0.357
1390000,16,63.5329,-5223.52,20.3782,0.392
1395000,17,71.6592,-5210.49,22.5426,0.38225
1400000,16,67.6962,-5220.97,7.19142,0.355
1405000,14,58.5415,-5226.64,13.3065,0.388143
1410000,12,41.0919,-5228.19,12.5062,0.34388
1415000,16,70.8342,-5218.51,13.0507,0.364929
1420000,13,57.1069,-5220.96,12.0251,0.365385
1425000,14,62.4989,-5218.53,16.1452,0.362
1430000,16,59.2542,-5226.78,17.4018,0.36
1435000,15,62.3287,-5211.88,12.224,0.36
1440000,18,79.611,-5215.82,14.2317,0.4
1445000,12,49.4344,-5244.1,7.62286,0.351812
1450000,14,64.4874,-5232.3,23.8597,0.378
1455000,13,51.6404,-5220.22,16.0999,0.3571
1460000,15,63.319,-5213,12.0451,0.34
1465000,14,58.4734,-5214.48,10.9251,0.363
1470000,15,50.931,-5216.57,16.8211,0.352
1475000,14,60.2999,-5225.7,14.7666,0.362176
1480000,18,82.2015,-5228.96,16.3437,0.398
1485000,13,55.7184,-5215.71,8.91808,0.341
1490000,16,65.6266,-5212.77,7.77666,0.3925
1495000,16,68.4716,-5210.34,15.143,0.424
1500000,15,68.857,-5217.76,13.4062,0.388455
1505000,14,59.1254,-5208.39,19.5672,0.366
1510000,14,53.6787,-5230.67,18.7847,0.3788
1515000,15,65.893,-5227.85,13.151,0.391
1520000,13,58.1003,-5220.1,15.4506,0.3705
1525000,14,45.0657,-5215.69,12.0145,0.351
1530000,14,58.7451,-5224.15,16.4349,0.392
1535000,17,68.3176,-5210.73,35.1897,0.334
1540000,10,36.6179,-5229.73,10.3644,0.325
1545000,11,45.1579,-5231.17,8.77653,0.355375
1550000,12,43.68,-5228.53,9.77541,0.365
1555000,14,51.0615,-5223.16,11.3465,0.375
1560000,15,55.7666,-5225.65,14.2098,0.399
1565000,13,52.0104,-5220.89,13.8485,0.348558
1570000,13,48.9132,-5211.54,17.3955,0.364
1575000,14,53.6709,-5212.78,17.7862,0.3915
1580000,19,76.259,-5209.56,23.4729,0.392
1585000,18,69.9134,-5211.36,14.141,0.416
1590000,20,88.6961,-5204.91,22.749,0.399
1595000,20,80.2183,-5197.49,18.3998,0.33
1600000,20,75.7298,-5206.33,24.4193,0.41
1605000,14,62.6537,-5213.48,13.9063,0.371
1610000,13,50.5632,-5212.01,7.58175,0.368
1615000,15,53.3771,-5222.78,18.0186,0.383
1620000,14,61.6167,-5226.33,10.0839,0.385
1625000,13,59.3044,-5214.05,23.0975,0.375
1630000,12,55.9407,-5231.05,13.3483,0.353
1635000,13,55.8966,-5230.64,11.7364,0.354
1640000,12,47.2901,-5224.15,9.25544,0.396
1645000,12,48.5228,-5227.89,13.952,0.348037
1650000,15,59.0136,-5210.69,17.0903,0.395
1655000,14,54.2897,-5206.15,15.9749,0.397
1660000,14,56.5921,-5225.41,27.7605,0.344849
1665000,14,55.147,-5216.45,11.6095,0.384833
1670000,16,67.4175,-5216.7,18.444,0.401
1675000,18,76.1575,-5225.59,13.1602,0.383
1680000,16,72.7271,-5216.83,11.0232,0.372
1685000,14,52.4726,-5222.64,14.1039,0.399
1690000,14,59.5437,-5219.9,19.6924,0.363
1695000,14,62.8958,-5223.9,10.5053,0.411
1700000,15,58.541,-5220.9,17.454,0.409
1705000,13,56.9572,-5231.92,14.9576,0.358
1710000,13,53.2259,-5222.98,11.0003,0.361
1715000,15,58.2557,-5224.63,26.1764,0.382
1720000,15,58.835,-5220.58,24.899,0.4
1725000,16,70.536,-5229.14,12.1087,0.389
1730000,14,59.1435,-5221.69,13.3271,0.361
1735000,16,63.6724,-5219.25,12.1233,0.379
1740000,13,46.133,-5221.27,15.5792,0.35275
1745000,13,56.044,-5222.51,10.5208,0.366
1750000,17,73.3438,-5216.6,21.1205,0.391
1755000,17,75.9946,-5210.81,16.1451,0.356
1760000,17,69.467,-5202.32,11.3494,0.391
1765000,17,68.0213,-5212.75,17.8737,0.365
1770000,16,59.3145,-5211.1,23.1165,0.386333
1775000,18,77.6459,-5211.87,22.5158,0.37
1780000,13,52.6052,-5225.8,16.375,0.354
1785000,11,42.9075,-5224.5,12.5457,0.359
1790000,15,53.9233,-5221.61,12.5295,0.389
1795000,13,52.9291,-5229.14,17.047,0.374
1800000,14,55.9091,-5217.16,16.1438,0.364
1805000,11,48.8987,-5225.3,7.66596,0.382
1810000,13,48.3451,-5228.96,10.1211,0.388
1815000,15,58.7653,-5211.5,15.6688,0.387
1820000,17,69.9573,-5221.95,21.7327,0.408
1825000,15,61.886,-5214.43,19.118,0.399
1830000,18,73.8861,-5212.99,19.6115,0.376
1835000,20,78.8317,-5210.33,19.7624,0.367
1840000,14,51.3258,-5210.45,15.9931,0.397
1845000,13,51.805,-5218.72,11.5355,0.35
1850000,18,72.823,-5210.82,14.8232,0.386
1855000,14,56.5825,-5216.84,11.9289,0.352
1860000,16,61.1225,-5209.03,11.674,0.385
1865000,20,84.8592,-5219.2,19.9811,0.383
1870000,11,45.9375,-5231.27,12.4778,0.337
1875000,14,61.8864,-5221.6,13.2079,0.356
1880000,20,77.6976,-5205.51,14.0362,0.404
1885000,22,96.843,-5200.02,25.6035,0.397
1890000,18,76.8809,-5207.59,13.4541,0.387
1895000,18,75.8506,-5208.6,19.3608,0.347
1900000,19,81.6088,-5207.95,13.7919,0.376
1905000,15,62.8502,-5223.16,10.0294,0.354276
1910000,15,68.0946,-5217.91,17.205,0.352
1915000,17,63.5725,-5212.43,15.7537,0.347
1920000,13,44.7064,-5217.72,20.683,0.363
1925000,14,49.0352,-5220.91,10.9754,0.384
1930000,17,65.9502,-5221.89,11.8773,0.391
1935000,13,45.7292,-5224.82,11.5516,0.388444
1940000,15,55.9448,-5213.27,20.4206,0.341
1945000,17,63.7345,-5208.67,11.7045,0.393
1950000,17,64.0905,-5216.01,16.7586,0.383
